user_id,user_name,name,rating,review_text,date,likes_count,reviewer_link,reviewer_image,photos
2231,anfa kaski,Great Machhapuchhre Trail (GMT),4,One of the best hiking trail near pokhara.,2 years ago,1,https://www.google.com/maps/contrib/111389812950225134352/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVIAclqFdfnMTfptroQ_ecMyg2rb64Qcd175CbK42QznbD1eSTJ=w36-h36-p-rp-mo-br100,
2232,ANIL MAN SHRESTHA,Great Machhapuchhre Trail (GMT),2,Nice,a month ago,0,https://www.google.com/maps/contrib/108882563462819857221/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU8YqjhKtGBAmdc-iCDlciX3Y6p8MGalixBtUXGfLO7b__UsD0yyw=w36-h36-p-rp-mo-ba5-br100,
2233,Belove GSmith,Great Machhapuchhre Trail (GMT),5,Great Panoramic trail near Pokhara,2 years ago,1,https://www.google.com/maps/contrib/112039377841691741275/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUDwDfbN2epcBDDvO5Co0_4pGLzhHAPr2MplB7oHjmf7UO2ON2S=w36-h36-p-rp-mo-ba3-br100,
2234,sky dental,Great Machhapuchhre Trail (GMT),3,great  expected destination,a year ago,1,https://www.google.com/maps/contrib/112229144098229663920/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW8rExBCrPJI_iqp2tXJkno388l-Dqnvu_82uMzEMGmazudHzgSmw=w36-h36-p-rp-mo-br100,
2235,PSSG Rehabilitation Center In Pokhara,Great Machhapuchhre Trail (GMT),5,Heaven ☺️❤️❤️,2 years ago,0,https://www.google.com/maps/contrib/116686209502106595078/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXC9GhjC5t6PV4NGanzIopVPWIVcodj96vPnH4xfY0HUBEK6p_n=w36-h36-p-rp-mo-ba5-br100,
2236,Aryan Joshi,Great Machhapuchhre Trail (GMT),5,"beautiful mountains, beautiful memories ^-^",a year ago,2,https://www.google.com/maps/contrib/116109397339786395504/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW4v8a1ky29zljEzc7G9rbts1l3eKVelVqeb9Mqzv60CNbMe30pmA=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipMlpIAw_dJ4dWgmFmfhvRVkml8cNcOd0aznn_j8=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOtHUfEHraG3S1fbXAuhXnB5LNmYw3R_l9cXt2j=w300-h450-p-k-no"
2237,Prabesh Adhikari,Great Machhapuchhre Trail (GMT),5,👍 …,a year ago,0,https://www.google.com/maps/contrib/100559741818651127275/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJh2QzQ5EmMI4Tqw-pn18AW8qriy-aWQIRelsJZBzSyBQN-nQ=w36-h36-p-rp-mo-ba3-br100,
2080,Krishna Adhikari,Great Machhapuchhre Trail (GMT),5,❤️,3 months ago,5,https://www.google.com/maps/contrib/115015077041703400044/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVhYXmSYng7D1HEVLSLF8WNy5sIEozvf0N5oeq2AjjTZwx3iFw=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipMy_FT1HDeAReObxHVlIJ2tUrqL5LS7KXgohOs=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMyVEnJW9VziBTwIm1-63LbKKFOdfFoDqK6vm0=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMMy58oxCaRRIc_EYaommpH0RRv_UJlgRHr1xg=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOiyxKCow8LTtrXPwVdMOBnlSKrCceYjr-EbOQ=w300-h225-p-k-no"
2238,Jay Prakash,"Green Park Karunyahi, Kalyanpur Siraha",2,Green 💚 park ko pic …,a year ago,0,https://www.google.com/maps/contrib/105236244156305371539/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjURouBxYqLqOLA1WzKpj1IFpOnIjZ9xnNEEZvTuCjVewU3GP4Jv=w36-h36-p-rp-mo-br100,
2239,Dipendar Shareth,"Green Park Karunyahi, Kalyanpur Siraha",5,,a year ago,0,https://www.google.com/maps/contrib/115036923401009032223/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJVj7HZYMtrv3B-JjzJbAIYcHJYfS2IDXzHfq4jLFpbahTEUg=w36-h36-p-rp-mo-br100,
257,Kritee Neupane,Guhyeshwari Shaktipeeth Temple,5,"Guhyeshwari Shaktipeeth Temple is a beautiful spiritual place located at Ghaurighat, Kathmandu. The serene atmosphere and stunning architecture make it a perfect spot for meditation and reflection. A must-visit for anyone seeking peace and spiritual connection.

Location:Ghaurighat, Banks of Bagmati River, Kathmandu, Nepal
#Guhyeshwari #ShaktipeethTemple #Kathmandu #SpiritualPlace*",a month ago,0,https://www.google.com/maps/contrib/111324882511644718840/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV8xLxokYlocSgwh8KuH9xG2jMT8VP1WsEuJzJvlReJXA3JjX6U=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipPlGlAhEHRubHTJpmheMjk9anXvETd2V3448QTM=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPtwJOU5oNXghWiTzVHwSxNoHjJTyTSiTcNyK9o=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOBXaXQ--Cu-HZEdMwi5CO3UZplZb3aqZCbQ8Dm=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMp-cvh-0CNVYg4uLo91mG4ulmiwi0XrnFQl8bb=w300-h225-p-k-no"
2240,Sampath D,Guhyeshwari Shaktipeeth Temple,5,"Guhyeshwari matha Temple is located on the banks of the Bagmati River in a beautiful location.  This Shakthi Peet is a deeply spiritual and sacred site, and holds immense significance as one of the 51 Shaktipeeths, where it is believed that parts of Sati Devi's body fell.

The serene atmosphere around the temple adds to the divine experience, making it a peaceful place for reflection and prayer. It's less crowded than other temples, allowing for a more personal connection with the space.

Don't worry about the monkeys, they are benign 😀",4 months ago,1,https://www.google.com/maps/contrib/111041570123501979453/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJGdFPWwVKhoFeJfKCy0CxtQSv7FvuRCqALWAbzdX008koch_qL=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipOcMuPz-rJY5fOzGFe1nS0OL1BPOu2-ijt_EPqu=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP6DPsF2377Wd1oedsLnikRw3uHkuRFbHKvibl6=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPofXWQzp-Fn-Ihd2Z0NAPJ9iEm5K6yhjVN5WaZ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOJ9DJkNGkD4S_ZstBLMfDHBHK0buGKZpd-mbNj=w300-h225-p-k-no"
2241,Philip Jolly,Guhyeshwari Shaktipeeth Temple,5,"Well worth a visit unless you’re squeamish, you might want to wear a mask if you don’t want to breathe in human ash. Some parts are off limits unless you’re a Hindu.",2 months ago,0,https://www.google.com/maps/contrib/107638651793683529969/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJ5elvjYwmjF94oi6A8bs118znNKhxTy2N4ue7V5fKLT5OiIVg=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipNtlutDrG18zstIGExEBU9SasogQ9rI-H2PA-65=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMKaS-hwBC762-KeRrZ9h69-fQ4krh9aPWKEb0P=w300-h450-p-k-no"
2242,Satyendra Sahu,Guhyeshwari Shaktipeeth Temple,5,"It’s a Shaktipeeth where the rare/back portion of Maa Sati fell.

It’s significance increases because
1) here and. It guwahati - Kamakhya shaktipeth that tantric practice and pooja takes place

2) it’s proximity with the Pashupati nath temple

The priest resides in the temple complex itself.",6 months ago,0,https://www.google.com/maps/contrib/111322602386040958177/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU26pC4r-K_ogbn65O9HT2OnM7NvuPCd5bBnQRfNvQUyZwWtsd-=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipNdLCcD275R7FAqUFE_oY3s142NMB1bOI1-W6ZW=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMYY8hKPwloaw-Ri53hHHhjYSBN2tzc9ocQjN7U=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOTqYLtsXff-27knWr9-MKo1bsqige9C4VA758h=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMjPw_WlT-Ia3bKQ9jI7E77O4De9TwN_Em1Zx3u=w300-h225-p-k-no"
2243,Sanjiv Kumar Chauhan,Guhyeshwari Shaktipeeth Temple,5,"It is one, out of 51 shakti peeth of Maa Sati, king Pratap Malla renovated it in 17th century. Here tantric puja also done by different priests. It’s about 1 km away from Pashupati Nath temple. Temple has very nice wooden structures with beautiful carvings. Not much rush here, only Hindus allowed. As per religious belief Maa Sati’s Nee fallen here.",8 months ago,1,https://www.google.com/maps/contrib/107456570736806007566/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUY84o5XGykVy4iiK9XR9NDlXJw_LN8FZZUOeLlqJrago1Cv7MX=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipMjk6zA8oZoRbbB7o0UAHmJ4HBa81UxWs7qOL6M=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP-bIkVfJRBJacWkG-q6lLjbaNzaWbB6BCEliwC=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPyMlpJVamZkhJB8SVX9eL8WZy3eU7hlrN6QuyU=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOZjzQohcNzIx3KA7n5RRWk-ZPPFxmSXAPGskBA=w300-h225-p-k-no"
2244,dhiraj bhandari,Guhyeshwari Shaktipeeth Temple,4,"Shaktipeeth temple in Nepal. The temple makes you feel peaceful.
Road connectivity is good. There is parking lot outside temple itself which can accommodate around 20 vehicles.",8 months ago,1,https://www.google.com/maps/contrib/114471707842697650934/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKYovAAjVnpCsPCPNtP8TxbKBXLrI1-2Xz6xt16sOa7TecLHw=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipNj3gCi8ekFK-9SomGwip-clcU71_tnk1iETHzp=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPNoq46fMp7uP5bScF0_UeeIXaWbAM7HHFg1jvJ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPhw-zAPCkpycP5Y_t07mpwa2yThvYiXH8P2Czv=w300-h225-p-k-no"
2245,Tushar Shrishrimal,Guhyeshwari Shaktipeeth Temple,5,Spiritual environment at this Shaktipeeth. Also most of the locals perform wedding rituals here.. Would definitely recommend a visit..,8 months ago,0,https://www.google.com/maps/contrib/109914674986627914480/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJZWhAQWZr4N-ZY_Uoatq3_qggSOYbWloBVGo3ATRWC2q06rg=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipOCoELA3icVole_LZOkM6s4DAEIWHXKyIgru7fs=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPJV92exZMxiwK_dTnKhD9Q8m76vXsnIKpgyOWM=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOVqDN0mW2llpMmf5pMQrqS1gkGjOACDjwC8sjT=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNgA8o40RBKnyEq6dlTd7cM4b7aXo_4GnsH6Abw=w300-h225-p-k-no"
489,PRAYATNA,Guhyeshwari Shaktipeeth Temple,5,"Guheshwari Temple: A Sacred Abode of Divine Power

Located just 1km east of the revered Pashupatinath Temple, on the southern bank of the Bagmati River in Kathmandu, Nepal, Guheshwari Temple stands as a testament to the profound spiritual heritage of the region.

At the heart of this holy site lies the deity Mahadevi Guhyekali, symbolizing the primordial Aadhi Shakti, or Divine Power. The temple's energy dynamics, intricately linked with its proximity to the Pashupatinath Temple, add to its spiritual significance, drawing devout tantric worshipers seeking divine blessings.

Originally built in the pagoda style, the temple was meticulously renovated in the 17th century by King Pratap Malla, preserving its architectural splendor for generations to come.

Guheshwari Temple comes alive during its main festivals, such as Chaitra Dashain, Bada Dashain, and Navratri, when devotees flock to pay homage to the divine feminine energy embodied within its sacred walls.

Legend intertwines with mythology at Guheshwari Temple, as it is believed to mark the spot where Sati Devi, in her fury at the disrespect shown to her husband Shiva by her father Daksha, immolated herself. Unable to bear her loss, Shiva carried her body, and as her divine form disintegrated, her body parts fell to earth, creating the 51 Shakti Peeths. Guheshwari Temple stands as a testament to this myth, marking the place where Sati Devi's hips fell, infusing the site with the divine power of the universe.

For centuries, Guheshwari Temple has been a focal point of spiritual reverence, drawing pilgrims and seekers from far and wide to bask in its divine aura and connect with the primal energy that permeates its sacred precincts.

Please visit this Temple and get blessed.
Thank you!",11 months ago,1,https://www.google.com/maps/contrib/116893275329420775345/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJWXoPayVAtKoW0-ZWay_VKTCDvrEwpOjpbz8PMHRXotaxqVbTd=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipMVZS9Ep9D1wBNGCJG63stejrvG9Re3dh5rPPj4=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNRKJe56Q0WKxIRN36F3Zr7l-_HPRIrgb7jLwab=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNH0fUEquOlXk16WkhWKsR4YvCms-BqzaVxBID3=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMdCxDud3a0xkn5ofkG5nW1X-N24ek_sif-dm62=w300-h225-p-k-no"
2246,Karan kuswaha,Gujara Fun Park (Rautaha),4,Its  Nice  Place to Get Some Fun and Enjoy with Friends And Family,a year ago,7,https://www.google.com/maps/contrib/101520447213213182784/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXIsuOeerAgUjKhofG4DHFTDZdynm06qjAX3Npa7kfMrUIAd40=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipNvbNPnPYUH0iI-asyPv5F6npZDKw7E65i2xr1v=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPEr9dAsvlYyzPfWk-_IJdvm5t05FpoCh2k68Vh=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPUdnQud25ffjSge1JGEAQrLs_0WZYDdI61HBMD=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNg2JtSARHlz9Digb1cX0Lm4fnC7w_fJDaGm3qs=w300-h225-p-k-no"
2247,Amardip Chaudhary,Gujara Fun Park (Rautaha),5,This is very beautiful park for tourist in rautahat,2 years ago,1,https://www.google.com/maps/contrib/107844393638624057213/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUvAuQdpgpUZkNGPZ9-KzYSeemEF-QoPHXG-rOPM29E1k9W26w=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipMrB0WUQ9w8KO3mHmXpIh9szrJ4AgoYh5Es6vo4=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMLDSzaUolGnvfk1cI264fJcUYTLCQEXzbUWnaV=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMSCi5htrNYFNc1Q8TcjTKJnDkGZDRtdn7FbahE=w300-h225-p-k-no"
2248,AYMR,Gujara Fun Park (Rautaha),5,"Awesome 😎 place
Nice view …",3 years ago,0,https://www.google.com/maps/contrib/101464022904620085572/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWKzo3NsO6mtEy1nl2fBI3tH1ZnNuwp-2QOCEy3jzSZh_lxoelU=w36-h36-p-rp-mo-ba5-br100,
2249,Newari Boy,Gujara Fun Park (Rautaha),2,Not so fascinating..,2 years ago,0,https://www.google.com/maps/contrib/104049414304108111422/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXyGZ7fixk_AHEGkNGcXQ6-OSb-8gM7V-D1fI5WGLpp47ZNPO5A=w36-h36-p-rp-mo-ba3-br100,
2250,Rahul Yadav,Gujara Fun Park (Rautaha),3,,6 months ago,0,https://www.google.com/maps/contrib/117558489336652257071/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKqy3-LG0827fOWswNYSPttXIkEqPRPtwAuCVx9gFi4X8HKLQ=w36-h36-p-rp-mo-br100,
2251,Shreeneramavi Odar,Gujara Fun Park (Rautaha),2,,2 years ago,0,https://www.google.com/maps/contrib/116605237376988028709/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWKeMhuvU7I4z83_R-7_pYCqkwv2E2QK73pTQLDZdwGZyPnfHES=w36-h36-p-rp-mo-br100,
2252,Dipak Sing,Gujara Fun Park (Rautaha),5,,2 years ago,0,https://www.google.com/maps/contrib/102174249282800894163/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU5AyFN6bSr9GlSyqDVqhV0hJDWx098HfWUBZVnI5SNl2fioUw=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipOd_zL5MpaCnNsIqjINi6k7hP-xIw7Aa8weBpik=w600-h450-p-k-no
2253,Bijaya Kandel,Gulmi Kabre,1,,5 months ago,0,https://www.google.com/maps/contrib/106362374516812615319/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKaVxE3mwHpEGT8ogyoJjqRArPEnE60JAuiA-1XKuylHyue2A=w36-h36-p-rp-mo-br100,
2254,Madhav Kandel,Gulmi Kabre,5,,a year ago,0,https://www.google.com/maps/contrib/108348189664130269798/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIwfuPAVk8zgCjm9YNtQPxUAmwYw4R2WGDc2t6ERb9KIWAMlg72=w36-h36-p-rp-mo-br100,
2255,bishal kandel,Gulmi Kabre,5,,a year ago,0,https://www.google.com/maps/contrib/108255544491206046065/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWVVef3o7RWCqgIBJW9GJXBuyRW9GII8FolRxhWMrsojblyv1PH=w36-h36-p-rp-mo-br100,
2256,Yatri Cafe,Gulmidarbar Rural Municipality,5,It is very beautiful place to view sunrise view,5 years ago,0,https://www.google.com/maps/contrib/118207832455580072784/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVkExdAtnPZAlCnOEIJHddXjtahjTwFwKXzONKG6AWXWEuLTzs=w36-h36-p-rp-mo-ba3-br100,https://lh5.googleusercontent.com/p/AF1QipOhfYbGH_CWHxIEHiDZ0E_RCClEzBzMEgnbn4QQ=w600-h450-p-k-no
2257,Liladhar Lamichhane,Gulmidarbar Rural Municipality,4,Nice one,4 years ago,0,https://www.google.com/maps/contrib/111824550401304009810/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocK7SZcKlOhWmwGcaN06BiHu4w1kRrnkB_7wcfnBLhA_Xr4PWQ=w36-h36-p-rp-mo-br100,
2258,Santosh Gautam,Gulmidarbar Rural Municipality,5,Nice,5 years ago,0,https://www.google.com/maps/contrib/106634078388158110298/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXzzkhIMMTWX61MIdCzt5TF06kH-m1yfA3J9DCzI1p8xCkS05M=w36-h36-p-rp-mo-ba3-br100,
2259,Upashana Pandey,Gulmidarbar Rural Municipality,3,,a year ago,0,https://www.google.com/maps/contrib/116598952816131945594/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV5iLB0EdTrVpmlyW-BRSTvSPhU4LQhSd5fb_V9G3nOBzyiQOWP=w36-h36-p-rp-mo-br100,
2260,Ram Giri,Gulmidarbar Rural Municipality,3,,3 years ago,0,https://www.google.com/maps/contrib/103327240734673052030/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUtnKvOjDLC8HxSrYPJrbouKM2CNoM-mstYaD3RKRI-LgRF5Tre=w36-h36-p-rp-mo-ba5-br100,
2261,Govinda Siwakoti,Gulmidarbar Rural Municipality,3,,5 years ago,0,https://www.google.com/maps/contrib/113434391260304681366/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXjJWy5kVNTOQgvX13vKXZZiIsjK58Zt-pN_6DawLluaaazcG6WHQ=w36-h36-p-rp-mo-ba5-br100,
2262,Ukesh Sapkota,Gumba - Ganga Jamuna View Point,5,Best hiking destination.,4 years ago,1,https://www.google.com/maps/contrib/104684545654852766741/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVDztqb6jeJFYEFXlP58iF_F8_JRAhc0gUJ6tFJ120seCIqZIM=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipP4fXv-MmX5t0luTT4yy8p13MfvsAOVER-7kV7Z=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPZGbDzE9fAkMCi7MXJ3K6hcSW_dzv3KFUNYluV=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNTo60-SRvorXs_1ndCim6JQhvAw5QHpYd7g7Xg=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOl8BxXf8i_nXrfjUZrPtAQgGgumWK2Syupeefn=w300-h225-p-k-no"
2263,Sanjay Nepal,Gumba - Ganga Jamuna View Point,5,"This is such an incredible spot for hiking and Picnic. I could see Thangkot from the view point.
I could see 360 ● landscapes as well as Mountains like Manaslu, Ganesh Himal etc.
There is no any shops and village on the way to Gumba.
I suggest you not to alone because you may encounter Animals on the way to the Spot.
You can go with friends and have incredible funs.",5 years ago,1,https://www.google.com/maps/contrib/109481677987881161719/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUc_PdZVo6DbiFTTRDs8oyriLrFj4QZWnaDvzquwfRIqMniMPN-0A=w36-h36-p-rp-mo-br100,
2037,Deepak Aale,Gumba - Ganga Jamuna View Point,5,Cos I will visit this place..I love this place💖 …,5 years ago,1,https://www.google.com/maps/contrib/108491745457838082953/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXaXKh1Mb-v-Zf1ysO6M3V73StBEQ2ZU4963t7He_IjyGAmHS0d=w36-h36-p-rp-mo-ba4-br100,
