user_id,user_name,place_name,rating,review_text,date,likes_count,reviewer_link,reviewer_image,photos
3456,Santosh_Sah,सिन्धुली गढी दरबार क्षेत्र,5,"A must visit historical place for all Nepalese and foreigners who wish to know about Nepal. Here you can see monuments that are more than 250 years old and the weapons and places will definitely make you proud of your country, people and soldiers who fought the victorious war in this place while defending their motherland.The site has cultural and historical importance, and visiting it offers insights into Nepal's past struggles for unity and sovereignty. Plenty of parking area. Tickets are mandatory to visit the Museum and parking. Nice little coffee shop with souvenirs. Must visit place if you are travelling through the Sindhuli Highway.
#sindhuli_gadhi",a year ago,11,https://www.google.com/maps/contrib/104463488864484680960/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXCS604J_cFW7tHsgsH5AzHEg9R9lK2s1HmiF8mrXpj9--aSHSs=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipMogQlCOQsjD4mkbGHgAiTp390JeH3H7fat9Vdb=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPaDNes7c5uCY-VWip8HTFWtjy1ylsFBdRzVF9a=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPokb1KbZQIt08E33DvE_E-a7Esnxe7z2EqLBbK=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMxaOBM55XaAXudBPsMmhwtuVQ78vjNaDYLGbS1=w300-h225-p-k-no"
3457,Himalayan Academy,सिन्धुली गढी दरबार क्षेत्र,3,"It is a fort that celebrates Nepal's victory over British soldiers. It is a fort of strategic importance located atop a hill overseeing Old Durbar (Palace). Though the Durbar was demolished during the Maoists movement, it has been renovated. It is a non mortar and cement building.

They say it is this fort,Sindhuli Gadi ,  which helped Nepalese soldiers to strengthen their foothold and make the British soldiers retreat.",7 months ago,0,https://www.google.com/maps/contrib/115607772059158759638/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWO-wzuHgZ6KCoBAoOtjOSJkJ4txbeNJNmFpzUl2CKs-iAAFvGb=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipMNnUeLO95eBcXxc4D8A0MlXGmYyI7uuELZBi42=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPfIXUCuDJGVJtNFO7IjMOxnxonQG8RHTwGTH7f=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPz213wtsPAKMTUPfpoLNK4_n9DHADQ36Ix_GHl=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN8u_9Gc3MT9WjftbgHXoz4glJxo-ArOtmrtS_y=w300-h225-p-k-no"
3458,Nirmal Shrestha,सिन्धुली गढी दरबार क्षेत्र,5,"One of the most important historical place  which carries the event where Anglo Nepal war happened, which carries the bravery, respect and sacrifice of the soldiers that cannot be forgotten in the history of Nepal. As you visit the place you can still feel the vibes that happened in past. You can visit and find two forts there and the museum which kept the weapons and many more stuff that is related during the war. As you visit and find the statue of martyrs and the information of the war that happened there you can feel the history is still alive...fort was little bit old and scattered but the construction and renovation is still in progress... must visit!",a year ago,14,https://www.google.com/maps/contrib/110626816654846836420/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUuUdz4jhEdJ03J4CMHDXhpky5i2lJv1u8VuAEjd0SqD-iKnlmx_A=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipPOdVi187mJwqNmYFn9C30KwXPqKfZ_fPs93UJp=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOFPv0edfKpBog-RWq7rCfz7-AQqn8RTP5YF9xa=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMN8kzauRrr0VAP0JSe4KAI0ew_yudWzxrjreol=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNVMDACopwJ0IwD5WINJgsDQwW07ziW3aHAjxw1=w300-h225-p-k-no"
3459,Ashish Bhujel,सिन्धुली गढी दरबार क्षेत्र,5,"Visited this amazing place which contains historical values and bravery shown by our ancestors. Sindhuli Gadhi Fort is a symbol of our bravery and stand against british. The remains of the palace and other structures are just facinating. The weather is also very chilly and foggy which is just mind refreshing. The whole area is filled with pride and bravery.

It's a must visit place if you are wondering for an adventure and relive our bravery and pride. The BP highway itself is an amazing, beautiful and adventurous journey.

Recommended for everyone.",a year ago,3,https://www.google.com/maps/contrib/105377346489929028476/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXKgEFNiZ0TN7iWnsiw9NMMb00Sug-SMT3fogFb-JQBfWXDtkqrpw=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipPfz-KrmVoKctoYZxw7fkWCFhT_xcBfOL3M6cEg=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPJcxvNIJdryFTvExyZ33MUr3ynRxLcdhfgbcV_=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMcAN4ViGeLY8S-1E2kxz3WelE0Jp0vAox3GwwA=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMgSnkL0SVL6f78UuBccLrTvnBV5ktBFR_c2LvN=w300-h225-p-k-no"
3460,Sandesh Paneru,सिन्धुली गढी दरबार क्षेत्र,5,Sindhuli Gadhi is an historical fort and tourist attraction in central Nepal. Sindhuli Gadhi is famous for the battle between the then Gorkha Army and the British troop headed by Captain Kinloch.,7 months ago,1,https://www.google.com/maps/contrib/104310729921539369624/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV65RfFl-smfuY8FcTJewf0miN8PwB3uO66QwzJ36x1-aeD61MkGQ=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipOnDuiNO9yw7BgEuW-vbcK_bODQJVSoezAe8KxZ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNgyX_M_ytOXtDC4icZ2Zn6dSXoJAnevgz4u4hL=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN5ZNeOkUDx8rRAtj3wL-uOeOcR8OhmWUf7X2rE=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNiuxrTm_oOpHLMhwNwF9k98i6gF7bqqj36Oa5d=w300-h225-p-k-no"
3461,Atiful Haque,Sindhuli Jame Masjid Sindhuli,5,Not easily available on Google map. But fortunately some of the good samaritans guided us during our tour to Nepal  for offering our jum'uah prayer.,5 months ago,1,https://www.google.com/maps/contrib/116991746827169778240/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX7bJPVCEWJuOHignb0mOFlFKZ-4eERoCaFIFVlp4KJyLNk7B8l=w36-h36-p-rp-mo-ba4-br100,https://lh5.googleusercontent.com/p/AF1QipMo4ZpbyWLrtTzYdzta-jvXz6Ou0gZE3UX716St=w600-h450-p-k-no
3462,Rameshwar Dahal,Sindhuli Jame Masjid Sindhuli,5,Good,6 months ago,0,https://www.google.com/maps/contrib/101562878261942693861/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWAn2YgANEmdrMOlbDY79fmeBi-YzAzfiBf2h1T-6Tk7FId6V9W8w=w36-h36-p-rp-mo-br100,
3463,Harihar Bhusal,सिन्धुली गढी युद्ध संग्रहालय,5,"Here the weapons used by Nepalese soldiers in this place, during contemporary time, are kept safely. I found the management of museum outstanding! It is one of the valuable place to visit ❤️❤️❤️!",8 months ago,2,https://www.google.com/maps/contrib/106193024791393278164/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUfPCFzYeYp1gNBLT15gkH1l2Jgesgj4qm14Sy1Nu8RWo35XkUM=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipNI5BUK_dHF9QknNCYYgm06z6LSYehP-ahCC_Si=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNEzkXHE8hs8Ocv14t89nOh0UMkz21GNmnUweUL=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN4hxu9FStTc8t5huw_Jiwhnc6nJL4ZFXzSCUtX=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMq7nUWRZeRtl68DwBfoGr8MUQ54C2LrqIji3vj=w300-h225-p-k-no"
3464,Sushil Bharati,सिन्धुली गढी युद्ध संग्रहालय,5,"Sindhuli Gadhi is the historical fort and tourist attraction site located in the Sindhuli district of   nepal. The place is  famous for the battle between the Gorkha Army led by Sardar Bhansu Gurung , Bir Bhadra Upadhyay and the British Troop headed by caption Kinloch. The gorkha force under the command of Khajanchi Bir Bhadra Upadhya and Sardar Bhansu Gurung defeated the British Troop in November 1767 ( kartik 24, 1824 B.S. ) . It was so amazing and we really got a lot of information about our history of nepal while fighting with british and i feel so proud to be nepali after visiting this place. The weather at the top, it is covered by fog even in summer also and that environment  makes me so much fascinating.  I highly recommend all of the people of any age will visit this historical place . While visiting this place you can see a lot of things like:
1. Sindhuligadhi War Museum
2. The large fort( Thulo Gadhi)
3. The small fort ( Sano Gadhi )
4. Tutedhara
5. Statue representing Four Heroes of Gorkha   Army after their victory over the British Army.
6. The memorial park
7. The court/prison ( Adalat/ Jelghar)
8. Siddhababa Temple
9. Tudikhel
10. Sindhuligadhi Rani Durbar.
While travelling you can see nice view on the way to Sindhuligadhi (B.P. Highway )  from Dhulikhel.",a year ago,5,https://www.google.com/maps/contrib/100313891371574166543/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXtw4_53GesReKzp5orzgZql2-mm6WxULTesiP6D9zoKGD0geuM=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipOp8urSdcoc8tDtfr7vUzDWgaMsHmZidClSkWUZ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPT_wEToR0WtoeiVLAIFeEauISgBTrWaJAkrXeY=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOlYbPJT613zbDgQU-QYosta5dpFU1Yv0se0zRy=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP7iX4cFDDZeyuaoXdT82Wnfo1jZodJf7PzLa7k=w300-h225-p-k-no"
3465,Ashish Bhujel,सिन्धुली गढी युद्ध संग्रहालय,5,"Sindhuligadhi War Museum is the first war museum of Nepal. It is located in Kamalamai Municipality.

The museum has well preserved the weapons, artifacts, clothes etc. when the forces of British India arrived in Sindhuli Gadhi, the Gorkha military conducted a guerrilla attack against them. Many of the British Indian forces were killed and the rest eventually fled, leaving behind a huge amount of weapons and ammunition, which were seized by the Gorkha army.

Gorkha army under Banshu Gurung's command had prevented the British troops from advancing towards the Kathmandu Valley.

Gorkhas had used unconventional war tactics like unleashing the hornets and using nettles, among a variety of other tactics, to defeat the British soldiers",a year ago,2,https://www.google.com/maps/contrib/105377346489929028476/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXKgEFNiZ0TN7iWnsiw9NMMb00Sug-SMT3fogFb-JQBfWXDtkqrpw=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipOqFRdeaDjj4uZlq-gdcVtTV0cF5isTHcv_m5OJ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMNPe3OAW6A0QKebAOiBzwFCimH6fH_dGpsr8VT=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipObUPq3kloksjKstXEWvWXlfKWRzP6rv0nU86WB=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMaKM3LEbxHuHYwR7o_MFNoPJXdRWt7DqGG5Tjq=w300-h225-p-k-no"
3466,Ashwin Grg,सिन्धुली गढी युद्ध संग्रहालय,4,"Getting to visit the first war museum of Nepal was really amazing. It was really cool to see all the techniques and weapons that the people used to fend off the attackers in the past. Outside of the museum, the place was really chill and peaceful (ironic since its WAR museum haha)",a year ago,18,https://www.google.com/maps/contrib/104501377913010244490/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWpPtPiPGjv5lkB54M0FE3fKo_uw1BXNkvbd4d-kbn794ZqQtew=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipOydGJTwjs2uI8eVSWLXPrODxHMn7lyL7zZr1ub=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP3mapU12WnZ4XOwbYHF856EodlTyrOIFazsiDe=w300-h450-p-k-no"
3467,Suman Karki,सिन्धुली गढी युद्ध संग्रहालय,5,"Sindhuligadhi War Museum is constructed very well. We can find historical artifacts, weapons, galleries, ancient accessories and many more. Sano Gadhi and Thulo Gadhi are major attractions. The museum area is kept clean, and organized with availability of all facilities. Ticket price is Rs. 50 per person and parking charge is Rs.10.",4 months ago,0,https://www.google.com/maps/contrib/105883921376094781859/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVPBe0jCmhnKunHkWREeG6VA8rIBeG4S9TG2OxP3rYJ6sADp6TD_w=w36-h36-p-rp-mo-ba4-br100,
3468,Jay_70,सिन्धुली गढी युद्ध संग्रहालय,5,"It is a historic battlefield won by the Nepal Army in a fierce battle with the army of the 'East India Company' led by Captain Kinlock, who was advancing towards Kathmandu in support of the then Malla King Jayaprakash Malla of Kathmandu during the unification of Nepal.  Sindhuligadhi Museum The Nepal Army has built a war museum in the Sindhuligadhi fort, which has historical significance after defeating the army of the East India Company.
The museum houses war weapons used by the ancestors to protect Nepal and old materials that can be kept in the war museum with the Nepal Army.  Sindhuligadhi has a history of defeating the British army equipped with modern weapons led by Captain Kinlock of the East India Company to capture Kathmandu in the battle of Sindhuligadhi on 15 September 1824 BS.  This war museum has also been established to develop Sindhuligadhi as an internationally recognized tourist destination.
Inside the War Museum are archives depicting the historical and strategic significance of the fort through artefacts, home-made weapons, cannons, ammunition, documents used by the army at that time, display of uniforms of the army and the opposition during the war.
There is a six-room one-storey museum building with an area of ​​about 6,281 square feet. It is the first war museum in Nepal.I also recommend you to visit and observe this historical place.",3 years ago,1,https://www.google.com/maps/contrib/118388875033902575142/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWSisgTzCvypCqmJID9b5U4OZZF2X0fSdOTFjb1eqnODSln37THBQ=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipPlplg-z7n8stsyKho0ozQl3CRKxzo3KSzdfO4s=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOzrDlAntoRv84ne4dy1Vzg1RtWdfshzlwrYelk=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM15BVzSAjaJuJivlOrC3atEV9pXX8e-MBqemP-=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO9jXRl-Br1J0kxNJ1apsQCkMECG658W9W3B8GL=w300-h225-p-k-no"
3469,Pravin Babu Bhattarai,सिन्धुली गढी युद्ध संग्रहालय,4,Very Nice Historical Place. An ancient war place of  Nepal while King PN shah’s Unification Movement.,2 years ago,1,https://www.google.com/maps/contrib/112318169658630512499/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWnrW14un-cL5Zr9DVVSDFh963Xrnetck9EIlJyhOCiOyLmA0UuUA=w36-h36-p-rp-mo-ba8-br100,"https://lh5.googleusercontent.com/p/AF1QipOd7uO7QcJcZe9h8QEeRTgicW3v1n7dakG1WQ_m=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN58mkxP7ghSnsyT_zTW5h3pySm_Ac8C7kSyl_D=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOY1FkCCkmmerVs8p_JQXh7oC_-fJqIT7iAsZDo=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPcpSUhnPbx_44N8Exj4HZ74Qow7ZSUG5lpBRcz=w300-h225-p-k-no"
3470,Ashish Amatya,सिन्धुली गढी युद्ध संग्रहालय,4,Well collected war items are preserved in the museum. Unfortunately no cameras are allowed inside the museum. War sculpture and statues and old cannon are well preserved outside the war museum. There is also a park constructed nearby. Place is clean and usually crowded in weekends and holidays.,7 months ago,0,https://www.google.com/maps/contrib/106404899145258091356/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXl2PkYYDRQjLUJ_0Wxc8RoMyiWTVIecsPcs44QUKI03nb-CSDRDQ=w36-h36-p-rp-mo-ba7-br100,
3471,Manjeet Dhakal,Seti Devi Mirror Temple मुलकोट रिट्ठेभीर,5,"Mulkot mirror wall, lined with thousands of small mirrors. The mirrors are offered up to the goddess Seti Devi Mata as prayers to avoid accidents. Drivers also pay respects and tribute to the goddess by musical horn.",a year ago,2,https://www.google.com/maps/contrib/101672119058426896257/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVtQw2t4Pp-z8k8wHcK0Y1GVheuT7V3yxD3Cfb1_pF5cI3Vl5-p=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipP6rxkPxNG82rCFwgyAwqBGaXmJvFzIzAhZMWtv=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMsxZ1xQTHoW25p5LXBSra2pPz3dJJOG_YLvKqi=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPGVM3twc5yhXS12C---qIOdCgwhabTaXrnqxIV=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPeHuMg48njt4ZssWoJuRwV4tIsATbfR9q2G0B9=w300-h225-p-k-no"
3472,Truth Teller,Seti Devi Mirror Temple मुलकोट रिट्ठेभीर,4,"According to the information I get, the mirrors on the road to Seti Devi Mandir in Mulkote are offered as prayers to goddess Seti Devi Mata to avoid accidents. The significance of these traditions adds to the unique and spiritual experience of visiting the temple.

The journey offers stunning views of the landscape and a mystical ambiance, making it a must-visit for a unique and spiritual adventure.",a year ago,1,https://www.google.com/maps/contrib/108949127526789159193/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXMQcbBsO0Uq0l8Hul2wDce9k-hhlQ6NewyUd7fo-5ma81rwvcG=w36-h36-p-rp-mo-ba3-br100,https://lh5.googleusercontent.com/p/AF1QipMraGCpiQNTx9O7FycoKBzpbaF9Ni1r6WGHHsxa=w600-h450-p-k-no
3473,GG,Seti Devi Mirror Temple मुलकोट रिट्ठेभीर,5,If u are riding in a motorcycle you have to stop here and pray don't go without flowers or anything to drop that belongs to you there.People there say that seti devi protect the one who worship there and there is lots of mirror placed there for the Rememberance of their loved ones.,4 months ago,0,https://www.google.com/maps/contrib/105291779705858458190/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUrNO0nr-B3XYIVln9hUEZrrG2SNsONytjIGUA2B9swSxI9NQPC3Q=w36-h36-p-rp-mo-ba4-br100,
3474,Ashish Amatya,Seti Devi Mirror Temple मुलकोट रिट्ठेभीर,4,"A small roadside temple in Mulkot. The walls alongside is hanged with lots of mirror. This temple was construction during the road construction and people started hanging mirrors praying for safe travels to everyone and to avoid any accidents. People travelling, specially people on bikes do stop there. In weekends and holidays the roads get bit high traffic as the roads are also narrow. There are small parking available past the roadside temple but still people park in the narrow road side.",7 months ago,0,https://www.google.com/maps/contrib/106404899145258091356/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXl2PkYYDRQjLUJ_0Wxc8RoMyiWTVIecsPcs44QUKI03nb-CSDRDQ=w36-h36-p-rp-mo-ba7-br100,
3475,SURAJ Kumar Gupta,Seti Devi Mirror Temple मुलकोट रिट्ठेभीर,5,"The Setidevi mata is divine goddess here, walls to the hillside are seen hung with lots of small mirrors  written vehicle no on it,with the faith that Devi reside in this spot and in the name of the people who got accident and also in faith of good and wellness to be received.
To protect the traveller for un sudden accidents .
Awesome view And a great place to explore!! To see the mystic power.",11 months ago,0,https://www.google.com/maps/contrib/112587869717726347909/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUhWGtcAOUt3vdSGjb362lEvJttovHKXwsbzlaRfL7TK8JqlIK4=w36-h36-p-rp-mo-ba4-br100,https://lh5.googleusercontent.com/p/AF1QipNAdhwjf0J05ePUkn_d-QVluZq6seY85eE9KNNO=w600-h450-p-k-no
3476,Silver Lining,Seti Devi Mirror Temple मुलकोट रिट्ठेभीर,5,Goddess Seti Devi's Temple. Pay your homage and get her blessings.,2 years ago,2,https://www.google.com/maps/contrib/109810752358291432207/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV9iz7kW_qF223tfcnXDiB_jOPL015ztCLT_10I0q2Oe0HzvP9c3Q=w36-h36-p-rp-mo-ba8-br100,"https://lh5.googleusercontent.com/p/AF1QipMK_nyXw3BdF34M-NPbjZBiU4VXu5zn4jLHv2Og=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP7MTZhwkozbAmk6jYNzRJnl7SfoGC5en5Ze09M=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOZwF6Vl5uH3NoQdiJ_5vW_FAfU4Vh8nwzgOm6z=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPkAWsUqbMItgGVmCGk2TYQxzCZVRmFjzLhWpP7=w300-h225-p-k-no"
